Species,longitude,latitude
coelestinus_1,-74.2057662073,18.5339335727
coelestinus_1,-72.7641001173,18.4006002927
coelestinus_1,-73.8807663373,18.1089337427
coelestinus_1,-72.4141002573,18.5256002427
coelestinus_1,-71.2641007173,18.0006004527
coelestinus_1,-71.1141007773,18.2172670327
coelestinus_1,-72.2724336473,18.4422669427
coelestinus_1,-73.8224330273,18.4422669427
coelestinus_1,-72.8974333973,18.4089336227
coelestinus_1,-73.3974331973,18.3006003327
coelestinus_1,-73.1390999673,18.3589336427
coelestinus_1,-74.1057662473,18.6089335427
coelestinus_1,-71.2641007173,18.1672670527
coelestinus_1,-73.1724332873,18.3506003127
coelestinus_1,-72.8141000973,18.4089336227
coelestinus_1,-73.6224331073,18.3172669927
coelestinus_1,-72.0974337173,18.3089336627
coelestinus_1,-72.6474334973,18.4339336127
coelestinus_1,-74.1140995773,18.5006002527
coelestinus_1,-73.9974329573,18.2922670027
coelestinus_1,-71.2391007273,18.0589337627
coelestinus_1,-74.1307662373,18.5006002527
coelestinus_1,-73.9307663173,18.1339337327
coelestinus_1,-71.1057674473,18.0839337527
coelestinus_1,-71.1974340773,18.2089337027
coelestinus_1,-71.7891005073,18.1839337127
coelestinus_1,-71.7474338573,18.1089337427
coelestinus_1,-72.7974334373,18.4006002927
coelestinus_1,-72.0057670873,18.3006003327
coelestinus_1,-71.9224337873,18.2089337027
coelestinus_1,-72.5724335273,18.5006002527
coelestinus_1,-71.1224341073,18.2339336927
coelestinus_1,-73.6557664273,18.3256003227
coelestinus_1,-71.3891006673,17.7506005527
coelestinus_1,-73.6890997473,18.3922669627
coelestinus_1,-71.4391006473,17.8172671927
coelestinus_1,-74.1474328973,18.6339335327
coelestinus_1,-72.5807668573,18.2672670127
coelestinus_1,-72.5641001973,18.3506003127
coelestinus_1,-73.7974330373,18.3922669627
coelestinus_1,-74.1890995473,18.5839335527
coelestinus_1,-73.8390996873,18.0839337527
coelestinus_1,-72.3807669373,18.2589336827
coelestinus_1,-74.4057661273,18.3422669827
coelestinus_1,-73.6557664273,18.2839336727
coelestinus_1,-71.1057674473,18.1922670427
coelestinus_1,-72.5807668573,18.2589336827
coelestinus_1,-72.3391002873,18.5589335627
coelestinus_1,-73.6724330873,18.3672669727
coelestinus_1,-72.7641001173,18.4172669527
coelestinus_1,-71.2307673973,17.9506004727
